N,idnum,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
798,3939,,-121.328811,38.69178488,0.735338208,0.756305775,0.790383171,1,1,1,0,0.462025316,0.446202532,0.560126582,0.945512821,0.556962025,0.594936709,0.639240506,0.506329114,0.360759494,0.753846154,0.686708861,0.647710116,0.265126513,0.68067817,0.479449598,0.481042831,0.647710116,0.310544354
799,3880,,-121.3379329,38.68445076,0.120932205,0.239783251,0.280920588,1,1,1,0.641636044,0.462025316,0.446202532,0.560126582,0.945512821,0.556962025,0.594936709,0.639240506,0.506329114,0.360759494,0.562637363,0.686708861,0.31454454,0.075907591,0.352377608,0.487770568,0.491631277,0.31454454,0.153425569
801,3881,,-121.3286813,38.68455248,0.294916773,0.341498141,0.543837572,1,1,1,0.477311186,0.215189873,0.661392405,0.237341772,0.939102564,0.066455696,0.129746835,0.392405063,0.819620253,0.598101266,0.043956044,0.338607595,0.118268747,0.444444444,0,0.337984185,0.332038679,0.3,0.101395255
803,3882,,-121.3194297,38.68465349,0.27383119,0.29607308,0.370257565,1,1,1,0.940161836,0.215189873,0.661392405,0.237341772,0.939102564,0.066455696,0.129746835,0.392405063,0.819620253,0.598101266,0.317582418,0.338607595,0.688978359,0.814081408,0.361757624,0.488422344,0.493415923,0.688978359,0.336512425
805,3822,,-121.3285517,38.67732009,0.213919222,0.260096886,0.245920633,1,1,1,0.719936742,0.215189873,0.661392405,0.237341772,0.939102564,0.066455696,0.129746835,0.392405063,0.819620253,0.598101266,0.027472527,0.338607595,0.112229492,0.751375138,0.999197432,0.515114799,0.520214243,0.3,0.15453444
806,4056,,-121.3105618,38.7064511,0.239319948,0.296804668,0.302961805,1,1,1,0.83908642,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.128571429,0.335443038,0.751887267,0.126512651,0,0.388310308,0.38862528,0.751887267,0.291965576
807,3940,,-121.3195585,38.6918859,0.671280024,0.647798231,0.678122781,1,1,1,0,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.128571429,0.335443038,0.751887267,0.126512651,0.362961477,0.349561948,0.341825415,0.751887267,0.262831178
809,3999,,-121.3104339,38.69921865,0.608251214,0.628735326,0.642603133,1,1,1,0,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.647252747,0.335443038,0.790135883,0.114411441,0.723715891,0.423625344,0.430448937,0.790135883,0.334721585
810,3941,,-121.310306,38.69198622,0.318697092,0.359726483,0.365414082,1,1,1,1.043837657,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.647252747,0.335443038,0.790135883,0.114411441,0.957865169,0.536103334,0.563479324,0.790135883,0.423594481
811,3763,,-121.3284221,38.67008771,0.181299962,0.178046505,0.181971227,1,1,1,0.541317694,0.155063291,0.148734177,0.174050633,0.612179487,0.743670886,0.639240506,0.724683544,0.89556962,0.778481013,0.102197802,0.841772152,0.238047307,0.772277228,0.541081461,0.541667802,0.538841475,0.3,0.162500341
812,3704,,-121.3282925,38.66285535,0.049904276,0.111824544,0.124251839,1,1,1,0.285980659,0.155063291,0.148734177,0.174050633,0.612179487,0.743670886,0.639240506,0.724683544,0.89556962,0.778481013,0.123076923,0.841772152,0.210367388,0.512651265,0.959169342,0.579033647,0.576509901,0.3,0.173710094
814,3765,,-121.3099224,38.67028899,0.148952609,0.165422074,0.179476437,1,1,1,0.493851121,0.284810127,0.727848101,0.164556962,0.583333333,0.867088608,0.155063291,0.246835443,0.85443038,0.237341772,0.71978022,0.651898734,0.415198792,0.946094609,0.402237159,0.545553439,0.541672206,0.415198792,0.226513129
815,3823,,-121.319301,38.67742109,0.099882518,0.117433484,0.13283211,1,1,1,0.350148112,0.284810127,0.727848101,0.164556962,0.583333333,0.867088608,0.155063291,0.246835443,0.85443038,0.237341772,0.518681319,0.651898734,0.714645194,0.350935094,0.816011236,0.486172898,0.491582229,0.714645194,0.347441125
816,3764,,-121.3191723,38.6701887,0.146201351,0.15847837,0.221098271,1,1,1,0.525777993,0.284810127,0.727848101,0.164556962,0.583333333,0.867088608,0.155063291,0.246835443,0.85443038,0.237341772,0.283516484,0.651898734,0.552591847,0.184818482,0.515900883,0.469203615,0.466993712,0.552591847,0.259278092
817,3883,,-121.3101781,38.68475379,0.055125467,0.148681881,0.151749728,1,1,1,0.355557077,0.518987342,0.550632911,0.265822785,0.198717949,0.253164557,0.262658228,0.487341772,0.142405063,0.759493671,0.017582418,0.481012658,0.11172622,0.00990099,0.926865971,0.411694621,0.40140119,0.3,0.123508386
818,3884,,-121.3009264,38.68485339,0.350531302,0.345613379,0.386245704,1,1,1,1.082390384,0.518987342,0.550632911,0.265822785,0.198717949,0.253164557,0.262658228,0.487341772,0.142405063,0.759493671,0.06043956,0.481012658,0.283844992,0.072607261,0.446177769,0.407539614,0.405592704,0.3,0.122261884
819,3943,,-121.2918008,38.69218473,0.105958272,0.125372896,0.154347334,1,1,1,0.385678502,0.025316456,0.110759494,0.462025316,0.916666667,0.237341772,0.417721519,0.085443038,0.186708861,0.509493671,0.175824176,0.161392405,0.125314545,0.772277228,0.954002809,0.327699166,0.342470529,0.3,0.09830975
820,3885,,-121.2916748,38.68495229,0.062057309,0.114272226,0.20924748,1,1,1,0.385577015,0.025316456,0.110759494,0.462025316,0.916666667,0.237341772,0.417721519,0.085443038,0.186708861,0.509493671,0.138461538,0.161392405,0.598892803,0.828382838,0.43062801,0.290668436,0.294879253,0.598892803,0.174079234
822,3826,,-121.2915487,38.67771986,0.040624003,0.056491805,0.09959244,1,1,1,0.196708248,0.113924051,0.066455696,0.082278481,0.935897436,0.414556962,0.642405063,0.518987342,0.544303797,0.734177215,0.250549451,0.465189873,0.265727227,0.534653465,0.449488363,0.398771621,0.400506345,0.3,0.119631486
823,3767,,-121.2914227,38.67048744,0.050260023,0.081324185,0.189895092,1,1,1,0.321479299,0.113924051,0.066455696,0.082278481,0.935897436,0.414556962,0.642405063,0.518987342,0.544303797,0.734177215,0.332967033,0.465189873,0.316557625,0.524752475,0.39065008,0.424300127,0.42686161,0.316557625,0.13431544
824,3828,,-121.2730471,38.67791551,0.055010898,0.114763022,0.117004206,1,1,1,0.286778126,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.596703297,0.601265823,0.132863613,0.941694169,0,0.463926895,0.457454636,0.3,0.139178068
826,3769,,-121.2729229,38.67068308,0.079249225,0.088212454,0.117369198,1,1,1,0.284830878,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.596703297,0.601265823,0.132863613,0.941694169,0,0.467223922,0.460286797,0.3,0.140167177
827,3827,,-121.2822979,38.67781804,0.044251483,0.063478932,0.087595661,1,1,1,0.195326076,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.579120879,0.601265823,0.497232008,0.200220022,0.327247191,0.439148777,0.441683711,0.497232008,0.218358828
828,3768,,-121.2821728,38.67058561,0.468657483,0.486785337,0.487001546,1,1,1,1.442444366,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.345054945,0.601265823,0.481127328,0.0440044,0.437750803,0.525464647,0.547639738,0.481127328,0.252815401
829,3829,,-121.2637962,38.67801228,0.034396073,0.067286309,0.07674479,1,1,1,0.178427172,0.601265823,0.344936709,0.091772152,0.875,0.946202532,0.490506329,0.651898734,0.772151899,0.879746835,0.286813187,0.914556962,0.284348264,0.866886689,0,0.53578216,0.506080008,0.3,0.160734648
830,3770,,-121.2636729,38.67077983,0.108147452,0.108099197,0.169966335,1,1,1,0.386212985,0.601265823,0.344936709,0.091772152,0.875,0.946202532,0.490506329,0.651898734,0.772151899,0.879746835,0.286813187,0.914556962,0.284348264,0.866886689,0.325943018,0.578769293,0.558148905,0.3,0.173630788
831,3944,,-121.2825482,38.69228293,0.436125371,0.465918271,0.476890024,1,1,1,1.378933666,0.231012658,0.193037975,0.227848101,0.961538462,0.155063291,0.278481013,0.151898734,0.623417722,0.474683544,0.537362637,0.411392405,0.495218923,0.365236524,0.350521669,0.419356739,0.44847122,0.495218923,0.207673392
833,4003,,-121.2734199,38.69961289,0.07752056,0.115687585,0.244857371,1,1,1,0.438065516,0.231012658,0.193037975,0.227848101,0.961538462,0.155063291,0.278481013,0.151898734,0.623417722,0.474683544,0.526373626,0.411392405,0.540513337,0.577557756,0.40625,0.359136,0.371507918,0.540513337,0.194117798
834,3945,,-121.2732956,38.69238042,0.090398028,0.091342089,0.241276133,1,1,1,0.423016251,0.231012658,0.193037975,0.227848101,0.961538462,0.155063291,0.278481013,0.151898734,0.623417722,0.474683544,0.526373626,0.411392405,0.540513337,0.577557756,0.560794543,0.377391228,0.391259239,0.540513337,0.203984992
836,3887,,-121.2731713,38.68514796,0.076102013,0.089743392,0.435990135,1,1,1,0.60183554,0.658227848,0.832278481,0.117088608,0.948717949,0.566455696,0.702531646,0.734177215,0.848101266,0.670886076,0.604395604,0.879746835,0.373427277,0.738173817,0.520967095,0.684034581,0.678140823,0.373427277,0.255437171
837,3886,,-121.282423,38.68505048,0.460858997,0.474855843,0.481391046,1,1,1,1.417105887,0.658227848,0.832278481,0.117088608,0.948717949,0.566455696,0.702531646,0.734177215,0.848101266,0.670886076,0.246153846,0.879746835,0.114242577,0.100110011,0.698384831,0.68757105,0.698418154,0.3,0.206271315
838,4059,,-121.2827986,38.70674787,0.412249129,0.4247029,0.427042899,1,1,1,1.263994928,0.569620253,0.303797468,0.294303797,0.983974359,0.775316456,0.458860759,0.370253165,0.778481013,0.291139241,0.937362637,0.844936709,0.749370911,0.623762376,0.39065008,0.606977853,0.626015744,0.749370911,0.454851547
839,4002,,-121.2826734,38.69951539,0.407845575,0.432089535,0.43610433,1,1,1,1.27603944,0.569620253,0.303797468,0.294303797,0.983974359,0.775316456,0.458860759,0.370253165,0.778481013,0.291139241,0.937362637,0.844936709,0.749370911,0.623762376,0.318519262,0.60507719,0.622725326,0.749370911,0.453427245
840,4060,,-121.2735442,38.70684538,0.080498912,0.125271486,0.166847858,1,1,1,0.372618256,0.569620253,0.303797468,0.294303797,0.983974359,0.775316456,0.458860759,0.370253165,0.778481013,0.291139241,0.743956044,0.844936709,0.356316054,0.740374037,0.361757624,0.52831804,0.527026357,0.356316054,0.188248199
843,3889,,-121.2546678,38.68534081,0.45255188,0.506803461,0.563916204,1,1,1,0.22627594,0.07278481,0.142405063,0.053797468,0.442307692,0.094936709,0.037974684,0.791139241,0.405063291,0.136075949,0.158241758,0.212025316,0.784599899,0.381738174,0.520967095,0.264671786,0.265901708,0.784599899,0.207661457
844,4006,,-121.2456591,38.69990116,0.865527327,0.97542681,1.097217628,0.5,0.5,0.5,0,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.792307692,0.449367089,0.683945647,0.210121012,0.497742777,0.380219443,0.376834466,0.683945647,0.260049433
845,4005,,-121.2549127,38.69980578,0.91224394,0.928093483,0.949548298,1,1,1,0,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.431868132,0.449367089,0.606945143,0.100110011,0.387941413,0.326911317,0.317454164,0.606945143,0.198417236
846,3947,,-121.2547902,38.69257329,0.950540275,0.98063796,1.009738602,1,1,1,0,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.431868132,0.449367089,0.606945143,0.100110011,0.455808587,0.330381906,0.322328998,0.606945143,0.200523693
847,3948,,-121.2455375,38.69266866,0.95766143,0.993282405,1.002225561,1,1,1,0,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.665934066,0.449367089,0.659788626,0.0220022,0.653441011,0.389409543,0.385670011,0.659788626,0.256927987
848,3890,,-121.245416,38.68543617,0.457535678,0.530836101,0.53877713,1,1,1,0.228767839,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.731868132,0.449367089,0.555108203,0.141914191,0.491773676,0.379032317,0.380192959,0.555108203,0.210403949
851,3950,,-121.227032,38.69285729,0.066480252,0.153226436,0.214092092,0.5,0.5,0.25,0.43379878,0.079113924,0.743670886,0.25,0.814102564,0.088607595,0.063291139,0.566455696,0.541139241,0.547468354,0.330769231,0.221518987,0.926019124,0.768976898,0.350521669,0.365643662,0.364201049,0.926019124,0.338593023
853,3891,,-121.2361641,38.68553083,0.480049935,0.515304216,0.622331318,1,1,0.5,0.240024967,0.079113924,0.743670886,0.25,0.814102564,0.088607595,0.063291139,0.566455696,0.541139241,0.547468354,0.330769231,0.221518987,0.926019124,0.768976898,0.383978732,0.372366581,0.365741692,0.926019124,0.344818575
854,3892,,-121.2269123,38.68562478,0.068319487,0.082142376,0.259321309,0.25,0.25,0.25,0.409783173,0.079113924,0.743670886,0.25,0.814102564,0.088607595,0.063291139,0.566455696,0.541139241,0.547468354,0.330769231,0.221518987,0.926019124,0.768976898,0.31350321,0.374369485,0.370183139,0.926019124,0.346673303
855,3833,,-121.2267925,38.67839229,0.022207301,0.051844483,0.10955511,1,0.25,0.25,0.183606894,0.164556962,0.610759494,0.094936709,0.522435897,0.363924051,0.113924051,0.227848101,0.734177215,0.651898734,0.33956044,0.164556962,0.844992451,0.752475248,0.444422151,0.383190894,0.382752855,0.844992451,0.323793413
856,3774,,-121.2266728,38.67115981,0.057219441,0.072709337,0.202931346,0.25,0.25,0.25,0.332860125,0.164556962,0.610759494,0.094936709,0.522435897,0.363924051,0.113924051,0.227848101,0.734177215,0.651898734,0.33956044,0.164556962,0.844992451,0.752475248,0.52247191,0.414990889,0.416733973,0.844992451,0.350664168
857,3715,,-121.2265532,38.66392734,0.057942515,0.055876768,0.092266741,0.25,0.25,1,0.206086024,0.164556962,0.610759494,0.094936709,0.522435897,0.363924051,0.113924051,0.227848101,0.734177215,0.651898734,0.33956044,0.164556962,0.844992451,0.752475248,0.380066212,0.402019214,0.398093471,0.844992451,0.339703201
858,3832,,-121.2360435,38.67829834,0.104205229,0.227992787,0.483105976,1,1,1,0.815303992,0.164556962,0.610759494,0.094936709,0.522435897,0.363924051,0.113924051,0.227848101,0.734177215,0.651898734,0.176923077,0.164556962,0.823351787,0.796479648,0,0.377584539,0.378514563,0.823351787,0.310884905
859,3773,,-121.2359229,38.67106587,0.486107326,0.504145639,0.540282889,1,1,1,0.243053663,0.164556962,0.610759494,0.094936709,0.522435897,0.363924051,0.113924051,0.227848101,0.734177215,0.651898734,0.176923077,0.164556962,0.823351787,0.796479648,0.433537319,0.369164048,0.367389822,0.823351787,0.303951879
861,3776,,-121.2081727,38.67134556,0.141830839,0.355797697,0.334354128,1,1,1,0.831982664,0.041139241,0.816455696,0.170886076,0.554487179,0.25,0.025316456,0.03164557,0.373417722,0.047468354,0.883516484,0.344936709,0.929038752,0.656765677,0.394963884,0.376562232,0.393856287,0.929038752,0.349840906
863,3775,,-121.2174228,38.67125304,0.500733588,0.490106802,0.451223737,1,1,1,0.705997905,0.041139241,0.816455696,0.170886076,0.554487179,0.25,0.025316456,0.03164557,0.373417722,0.047468354,0.883516484,0.344936709,0.929038752,0.656765677,0.444422151,0.374223872,0.389737629,0.929038752,0.347668479
864,3716,,-121.217304,38.66402056,0.131073906,0.156979975,0.377719532,1,1,1,0.665773412,0.041139241,0.816455696,0.170886076,0.554487179,0.25,0.025316456,0.03164557,0.373417722,0.047468354,0.56043956,0.344936709,0.821338702,0.408140814,0.519361958,0.334591031,0.3472491,0.821338702,0.274812563
865,3717,,-121.2080548,38.66411307,0.256210907,0.358914163,0.348235959,1,1,1,0.963361029,0.012658228,0.607594937,0.063291139,0.628205128,0.085443038,0.060126582,0.14556962,0.810126582,0.518987342,0.553846154,0.246835443,0.229994967,0.00440044,0.285864767,0.351662173,0.377535754,0.3,0.105498652
867,3777,,-121.1989226,38.67143738,0.211316938,0.21357611,0.300323795,1,1,1,0.725216843,0.012658228,0.607594937,0.063291139,0.628205128,0.085443038,0.060126582,0.14556962,0.810126582,0.518987342,0.807692308,0.246835443,0.242073478,0.608360836,0.471358347,0.434523696,0.455488632,0.3,0.130357109
869,3718,,-121.1988056,38.66420488,0.633370453,0.636532938,0.62266638,1,1,1,0,0.012658228,0.607594937,0.063291139,0.628205128,0.085443038,0.060126582,0.14556962,0.810126582,0.518987342,0.36043956,0.246835443,0.72521389,0.02750275,0.437750803,0.277239538,0.285200405,0.72521389,0.201057964
871,3893,,-121.2176604,38.68571803,0.501361399,0.419863771,0.522222185,1,0.25,1,0.209931886,0.237341772,0.67721519,0.088607595,0.592948718,0.727848101,0.028481013,0.382911392,0.898734177,0.64556962,0.564835165,0.803797468,0.322093608,0.260726073,0.29203451,0.445968155,0.435853865,0.322093608,0.143643492
872,3834,,-121.2175416,38.67848553,0.027032033,0.167455323,0.293605874,1,1,1,0.48809323,0.237341772,0.67721519,0.088607595,0.592948718,0.727848101,0.028481013,0.382911392,0.898734177,0.64556962,0.867032967,0.803797468,0.399597383,0.550055006,0.339987961,0.541949089,0.536853982,0.399597383,0.216561438
873,3835,,-121.2082906,38.67857806,0.044196279,0.206260645,0.29025243,1,1,1,0.540709354,0.237341772,0.67721519,0.088607595,0.592948718,0.727848101,0.028481013,0.382911392,0.898734177,0.64556962,0.554945055,0.803797468,0.371917464,0.500550055,0.41502809,0.518734891,0.511546536,0.371917464,0.192926565
874,3897,,-121.1806526,38.68608397,0.367954655,0.444010103,0.67331453,1,1,1,0.608973569,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.091208791,0.158227848,0.760442879,0.716171617,0.46288122,0.308420319,0.31163245,0.760442879,0.234536036
876,3836,,-121.1990395,38.67866989,0.054966596,0.148665273,0.200035025,1,1,1,0.403666894,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.091208791,0.158227848,0.760442879,0.716171617,0.298605538,0.308942659,0.302079974,0.760442879,0.234933245
877,3896,,-121.1899046,38.68599354,0.099774792,0.236226517,0.24751698,1,1,1,0.583518289,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.091208791,0.158227848,0.760442879,0.716171617,0.357343499,0.318720786,0.317097631,0.760442879,0.242368952
878,3954,,-121.1900208,38.69322609,0.04991937,0.370180346,0.397272541,1,1,1,0.817372256,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.449450549,0.158227848,0.917463513,0.512651265,0.404745185,0.35287467,0.364302001,0.917463513,0.323749634
879,3955,,-121.1807679,38.69331652,0.459536672,0.472893229,0.61823308,1,1,1,0.699322426,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.449450549,0.158227848,0.917463513,0.512651265,0.324087079,0.346751165,0.353562261,0.917463513,0.318131542
